x,y,dprec,prec,dndvi,ndvi,dtemp,temp,evapot,elevation,soilmo,phreat,dsat0,sat0,dsat1,sat1,dsat2,sat2,dsat3,sat3,gwlvl,truth
0,260,0.7358,42.789,-9.0655,2679.0,0.2676,7.479,9.509,1955.2428,0.1931,-0.01060.5,63.6875,1512.5,210.4375,1908.0,267.0625,3025.0,423.5625,46.246,0.0465
0,270,1.4467,45.4425,-26.9643,2280.0,0.2431,3.0685,10.4902,2525.701,0.3517,-0.0893.0,-2221.6875,1298.5,-2001.25,1722.5,-2891.75,2788.5,-705.9375,64.3311,0.0638
0,280,1.0719,40.9665,-12.6548,2701.0,0.2591,8.422,9.4373,1897.7826,0.1599,-0.01067.0,197.4375,1432.5,269.6875,1947.0,415.75,2885.5,301.4375,67.1933,0.0699
0,290,0.1288,22.9515,57.3333,2966.0,0.2215,7.9735,9.4373,1692.1335,0.1599,-0.01120.5,29.125,1491.5,-18.75,1971.0,43.4375,2592.0,77.8125,69.5683,0.0707
0,300,0.2005,21.996,58.375,3205.0,0.1646,7.447,7.9686,1568.5173,0.2807,0.01156.0,-28.8125,1529.0,-25.0625,1907.0,-48.5,3843.0,517.9375,55.299,-0.0006
0,310,0.2961,22.9755,21.2738,2254.0,0.1833,7.9385,6.5745,1618.6279,0.1521,0.0965.0,-17.6875,1272.0,-14.6875,1618.0,-5.0625,2031.0,-5.25,56.5524,-0.004
0,320,0.3468,20.7245,1.2143,2448.0,0.1862,8.2805,6.5745,1601.0234,0.1521,-0.01000.5,11.0625,1304.5,-35.3125,1681.5,-65.8125,2164.0,-117.3125,28.4382,0.6587
0,330,0.3996,19.3235,-2.6845,1798.0,0.1997,8.674,6.1302,1593.6487,0.1389,-0.01114.5,57.9375,1399.5,-32.4375,1769.5,-104.8125,2188.5,-258.125,27.5598,0.7003
0,340,0.2078,14.3615,30.5476,2417.0,0.1526,8.187,6.1302,1365.3018,0.1389,-0.01303.5,-73.75,1649.0,-126.0625,2064.5,-112.8125,3327.5,165.5625,41.6516,0.06
0,350,0.0621,13.1095,-8.631,2349.0,0.1577,8.2385,5.9585,1348.1995,0.0807,-1.48781611.5,-88.625,2150.0,-62.9375,2644.5,-46.625,3211.5,-82.375,42.1277,0.057
0,360,0.2538,13.449,-24.0476,2351.0,0.1742,7.9525,5.8912,1408.3959,0.0804,0.06011223.5,40.75,1748.5,103.4375,2324.5,145.625,3461.0,109.5625,132.4955,0.0399
